beam_id,epd_id,ID,Display Name,Stated kgCO2e/unit,GWP units per,GWP/common unit,Common unit,GWP-bio from EPD,Biogenic Storage,Carbon content kgC/unit,Full C value,Storage % Reduction,Density,Density Units,Addnl factor,Addnl factor units,EPD ID,EPD Type,EPD Program/Operator,Service Life (yr)
REB007,EPD 362,REB007,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / #7",0.854,kg,2.6,m,,,,,,7850,kg/m3,3.049,kg/m,EPD 362,industry_average,ASTM International,
REB008,EPD 362,REB008,"Rebar / Concrete Reinforcing Steel Institute / 98% recycled, EAF / [Industry Avg | N.America] / #8",0.854,kg,3.4,m,,,,,,7850,kg/m3,3.982,kg/m,EPD 362,industry_average,ASTM International,
EWF000,EPD 392,EWF000,"Engineered Wood Flooring / NWFA and Decorative Hardwoods Association / 3/8"" to 3/4""  [Industry Avg | US & CA]",6.849,m²,6.85,m²,11.72,,,,0.9,,,,,EPD 392,industry_average,ASTM International,
WWF000,EPD 393,WWF000,"Hardwood flooring / NWFA and Decorative Hardwoods Association / Solid Wood Flooring /  3/4""  [Industry Avg | US & CA]",9.793,m²,9.79,m²,22.11,,,,0.9,,,,,EPD 393,industry_average,ASTM International,
LAM006,EPD 407,LAM006,Glued Laminated Timber (Glulam) / Element5  / Ontario,122,m3,122,m³,865.9,,,,0.9,448,kg/m3,,,EPD 407,product_specific,ASTM,
LAM007,EPD 408,LAM007,"Cross Laminated Timber (CLT) / Element5 / Crosslam CLT / 3-1/2""",122,m3,10.84,"m2 at 3.5""",865.9,,,,0.9,448,kg/m3,,,EPD 408,product_specific,ASTM,
TPO001,EPD 446,TPO001,TPO roofing membrane / Single Ply Roofing Industry / 45 mils / [Industry Avg | US ],5.8,m2,5.8,m2,,,,,,1.15,kg/m2,,,EPD 446,product_specific,ASTM International,
TPO002,EPD 446,TPO002,TPO roofing membrane / Single Ply Roofing Industry / 60 mils / [Industry Avg | US ],7.5,m2,7.5,m2,,,,,,1.48,kg/m2,,,EPD 446,product_specific,ASTM International,
S12345,EPD 456,S12345,Ground screw / American Ground Screw / AGS IM3316 / 76 x 1600 mm,43.5,1600 mm,27.19,m,,,,,,11.93,kg/1600 mm,,,EPD 456,product_specific,ASTM,
S12346,EPD 456,S12346,Ground screw / American Ground Screw / AGS IM4516 / 114 x 1600 mm,65.9,1600 mm,41.19,m,,,,,,17.81,kg/1600 mm,,,EPD 456,product_specific,ASTM,
www112,EPD 499,www112,"Window, double-glazed, aluminum frame / Wausau / INvent fixed windows / US",78.16,m2,78.16,m2,,,,,,,,,,EPD 499,product_specific,ASTM,
www113,EPD 499,www113,"Window, double-glazed, aluminum frame / Wausau / INvent casement windows / US",110.51,m2,110.51,m2,,,,,,,,,,EPD 499,product_specific,ASTM,
bbb020,EPD 508,bbb020,"Ext. Wall Barrier, liquid applied / Soprema / SOPRASEAL LM 200 S / 0.6 Perm",9.3,m²,9.27,m²,,,,,,2.014,kg/m2,,,EPD 508,product_specific,ASTM,
bbb012,EPD 509,bbb012,"Ext. Wall Barrier, adhesive / Soprema / SOPRASEAL STICK 1100 T / Non-permeable / 1.0 mm",1.9,m²,1.93,m²,,,,,,0.975,kg/m2,,,EPD 509,product_specific,ASTM,
bbb014,EPD 509,bbb014,"Ext. Wall Barrier, adhesive / Soprema / SOPRASOLIN HD (aluminum foil) / Non-permeable / 1.0 mm",1.9,m²,1.92,m²,,,,,,1.025,kg/m2,,,EPD 509,product_specific,ASTM,
bbb015,EPD 509,bbb015,"Ext. Wall Barrier, adhesive / Soprema / SOPRAVAP'R / Non-permeable / 0.8 mm",1.5,m²,1.52,m²,,,,,,0.763,kg/m2,,,EPD 509,product_specific,ASTM,
bbb013,EPD 512,bbb013,"Ext. Wall Barrier, adhesive / Soprema / SOPRASEAL STICK VP / 11-17 Perms / 0.6 mm",1.2,m²,1.17,m²,,,,,,0.346,kg/m2,,,EPD 512,product_specific,ASTM,
BRI001,"EPD-540, EPD-539",BRI001,"Brick, Clay / Mutual Materials / Avg Face Brick (plant Avg) /  3-5/8"" x 2-3/4"" x 7-5/8"" (92 x 70 x 194 mm) incl. 3/8"" mortar",690.5,m3,56.93,m2,,,,,,269,kgCO2/m3 mortar,,"83% brick, 17% mortar","EPD-540, EPD-539",,ASTM International,
BRI003,"EPD-540, EPD-539",BRI003,"Brick, Clay / Mutual Materials / Avg Thin Face Brick (plant Avg) / 2-1/2"" x 5/8"" x 7-1/2"" (64 x 16 x 190 mm) incl. 3/8"" mortar",690.5,m3,9.9,m2,,,,,,269,kgCO2/m3 mortar,,"83% brick, 17% mortar","EPD-540, EPD-539",,ASTM International,
bbb021,EPD 552,bbb021,"Ext. Wall Barrier, liquid applied / Soprema / SOPRASEAL LM 204 VP / 10-17 Perms / 0.6 mm",3,m²,2.99,m²,,,,,,0.569,kg/m2,,,EPD 552,product_specific,ASTM,
OSB004,EPD 555,OSB004,"OSB sheathing / 1/2"" / LP / WeatherLogic® Air & Water Barrier / 1/2""",323.38,m3,4.11,"m2 @  7/16""",1398.83,,17.765,,0.9,765,kg/m3,9.716,"kg/m2 at 7/16""",EPD 555,product_specific,ASTM,
OSB005,EPD 555,OSB005,"OSB sheathing / 7/16"" / LP / WeatherLogic® Air & Water Barrier / 7/16""",323.38,m3,3.59,"m2 @  7/16""",1398.83,,15.56198375,,0.9,765,kg/m3,8.501,"kg/m2 at 7/16""",EPD 555,product_specific,ASTM,
