beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL,row_coverage_pct,mismatch_detail
ins034,EPD-STE-20150327-IBD1-EN,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,—,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MATCH,MISMATCH,—,MISMATCH,—,—,—,—,—,—,—,—,—,—,11.1%,"EPD Expiry: beam=""2025"" pdf=""2021-02-04"" | Material: beam=""Wood fiber batt"" pdf=∅ | Product Brand Name: beam=""SteicoFlex"" pdf=∅ | Specifications: beam=""R 3.8/inch"" pdf=∅ | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""-28.27"" pdf=""-173.133"" | GWP units kgCO2e per: beam=""m3"" pdf=∅ | Density: beam=""55"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Addn'l factors: beam=""2.087412105"" pdf=∅ | Addn'l factor units: beam=""kg/m2•RSI"" pdf=∅ | R-value / inch: beam=""3.8"" pdf=∅ | k, Thermal Conductivity: beam=""0.03795294737"" pdf=""0.038"" | Material Type: beam=""Wood fibre"" pdf=""Wood fiber insulation"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD/LCA Prepared by: beam=""IBU"" pdf=""of the Life Cycle Assessment"""
bbb032,EPD-Synwer-234-EN,—,—,—,—,—,—,MATCH,—,MISMATCH,MATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MISMATCH,MISMATCH,—,—,MATCH,—,—,23.8%,"Material: beam=""Sheet barrier"" pdf=∅ | Product Brand Name: beam=""Syn U 120 Sd 2"" pdf=∅ | Countries of Manufacture: beam=""EU"" pdf=∅ | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""0.6"" pdf=""-0.00148"" | GWP units kgCO2e per: beam=""m²"" pdf=∅ | Density: beam=""120"" pdf=∅ | Density Units: beam=""g/m2"" pdf=∅ | Material Type: beam=""Barrier"" pdf=∅ | EPD ID: beam=""EPD-Synwer-234-EN"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD/LCA Prepared by: beam=""Kiwa-Ecobility Experts"" pdf=""of the Life Cycle Tel. +49 (0)30 467761-"" | EPD Program / Operator: beam=""Kiwa-Ecobility Experts"" pdf=""IBU"" | EPD Verifying Agent: beam=""Niels Jonkers, PLUK Sustainability"" pdf=∅ | EPD Standards: beam=""EN 15804+A2:2019"" pdf=""ISO 14025, EN 15804+A2, ISO 14040"" | EPD PCR Guidelines: beam=""PCR B - Plastic and rubber sheets for ro"" pdf=∅"
GRE002,EPD-ZIC-20200082-CCA1-EN,—,—,—,—,—,—,MATCH,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MATCH,MISMATCH,MATCH,MISMATCH,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,—,—,—,—,39.1%,"Material: beam=""Green roof system"" pdf=∅ | Product Brand Name: beam=""Heather with Lavender Green Roof System"" pdf=∅ | Specifications: beam=""Extensive, min. 100 mm depth"" pdf=∅ | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""2.64"" pdf=""-2.67"" | GWP units kgCO2e per: beam=""m2"" pdf=∅ | Density: beam=""163.00"" pdf=∅ | Density Units: beam=""kg/m2 saturated"" pdf=∅ | Addn'l factors: beam=""103"" pdf=∅ | Addn'l factor units: beam=""kg/m2 dry"" pdf=∅ | Material Type: beam=""Green roof system"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD/LCA Prepared by: beam=""IBU"" pdf=""of the Life Cycle"" | EPD PCR Guidelines: beam=""Green roof systems, 12.2019"" pdf=""This declaration covers the products of """
A23457,GlobalEPD EN15804-036,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,MATCH,MATCH,MISMATCH,—,8.7%,"EPD Expiry: beam=""2028"" pdf=∅ | Material: beam=""Composite sheathing panel"" pdf=∅ | Manufacturer: beam=""Honext Material SL"" pdf=∅ | Product Brand Name: beam=""Fire resistant panel"" pdf=∅ | Specifications: beam=""12 mm"" pdf=∅ | Countries of Manufacture: beam=""EU"" pdf=∅ | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""92.5"" pdf=""-730"" | GWP units kgCO2e per: beam=""m3"" pdf=∅ | Density: beam=""510-600"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Material Type: beam=""Paper sludge"" pdf=∅ | EPD ID: beam=""GlobalEPD EN15804-036"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Honext Material SL"" pdf=∅ | EPD/LCA Prepared by: beam=""Eco Intelligent Growth"" pdf=∅ | EPD Program / Operator: beam=""Aenor Confia"" pdf=∅ | Internal/External Validation: beam=""External"" pdf=∅ | EPD Verifying Agent: beam=""Aenor Confia"" pdf=∅ | EPD Standards: beam=""EN 15804:2012+A2:2020"" pdf=""ISO 14025:2010, EN15804, ISO 14040"" | Product Service Life (Years): beam=""25"" pdf=∅"
285b88,GlobalEPD-RCP-008-001,—,—,—,—,—,—,MATCH,—,MISMATCH,MISMATCH,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,14.3%,"Material: beam=""Clay roof tiles"" pdf=∅ | Manufacturer: beam=""HISPALYT"" pdf=""of the Declaration"" | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""4"" pdf=∅ | GWP units kgCO2e per: beam=""m²"" pdf=∅ | Density: beam=""56"" pdf=""960"" | Density Units: beam=""kg/m2"" pdf=""kg/m3"" | EPD ID: beam=""GlobalEPD-RCP-008-001"" pdf=∅ | EPD Type: beam=""Industry average"" pdf=∅ | EPD Owner: beam=""Spanish Association of Clay Brick and Ro"" pdf=""Asociación Española de Fabricantes de La"" | EPD/LCA Prepared by: beam=""Cátedra UNESCO de Ciclo de Vida y Cambio"" pdf=∅ | EPD Program / Operator: beam=""AENOR Internacional S.A.U."" pdf=∅"
bbb022,HUB-0233,—,—,—,—,—,—,MATCH,—,MISMATCH,MATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,—,—,—,14.3%,"Material: beam=""Sheet barrier"" pdf=∅ | Product Brand Name: beam=""Glidevale Protect TF200"" pdf=∅ | Countries of Manufacture: beam=""UK"" pdf=""GBR"" | Markets of Applicability: beam=""UK"" pdf=""of the EPD to carry out this"" | Stated EPD kgCO2e / unit: beam=""0.4"" pdf=""0.3"" | GWP units kgCO2e per: beam=""m²"" pdf=""AND SERVICE LIFE"" | Density: beam=""0.1"" pdf=""500"" | Density Units: beam=""kg/m2"" pdf=""kg/m3"" | Material Type: beam=""Barrier"" pdf=""Engineered wood"" | EPD ID: beam=""HUB-0233"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Building Product Design"" pdf=""is responsible for its"" | EPD/LCA Prepared by: beam=""Neena Chandramathy"" pdf=""VP-004"" | EPD Program / Operator: beam=""EPD Hub Ltd"" pdf=∅ | EPD Verifying Agent: beam=""Elma Avdyli, EPD Hub"" pdf=""VP-055 Elma Avdyli, as an authorized ver"" | EPD Standards: beam=""EN 15804:2012+A2:2020"" pdf=""ISO 14025, ISO 21930, EN 15804+A2, ISO 1"" | EPD PCR Guidelines: beam=""EPD Hub Core PCR 1.0"" pdf=∅ | EPD LCA Software: beam=""One Click LCA EPD Generator"" pdf=""AND BIBLIOGRAPHY"""
SIP005,HUB-0635,—,—,—,—,—,—,MATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,—,20.0%,"Material: beam=""Nexite faces, EPD foam core"" pdf=∅ | Manufacturer: beam=""Nexii Building Solutions Inc."" pdf=""Manufacturer VP-001 Nexii Building Solut"" | Product Brand Name: beam=""Nexii Wall Panels: Cladding"" pdf=∅ | Specifications: beam=""10"" thick"" pdf=∅ | Countries of Manufacture: beam=""CA"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""of the EPD to carry out this"" | Stated EPD kgCO2e / unit: beam=""116"" pdf=""106"" | GWP units kgCO2e per: beam=""m2"" pdf=""102.32 kg"" | Density: beam=""102.3"" pdf=∅ | Density Units: beam=""kg/m2"" pdf=∅ | Material Type: beam=""Nexite"" pdf=""Portland Cement"" | EPD ID: beam=""HUB-0635"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Nexii Building Solutions Inc."" pdf=""is responsible for its"" | EPD Program / Operator: beam=""EPD Hub"" pdf=∅ | EPD Standards: beam=""--"" pdf=""ISO 14025, ISO 21930, EN 15804+A2, ISO 1"" | EPD PCR Guidelines: beam=""EPD Hub Core PCR version 1.0, 1 Feb 2022"" pdf=∅ | LCA Method: beam=""TRACI 2.1"" pdf=∅ | EPD LCA Software: beam=""Ecoinvent and One Click LCA databases we"" pdf=""AND BIBLIOGRAPHY"" | EPD LCI Database: beam=""--"" pdf=""Ecoinvent"""
SIP006,HUB-0636,—,—,—,—,—,—,MATCH,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,20.0%,"Material: beam=""Nexite faces, EPD foam core"" pdf=∅ | Product Brand Name: beam=""Nexii Wall Panels: Load-bearing"" pdf=∅ | Specifications: beam=""10"" thick"" pdf=∅ | Countries of Manufacture: beam=""CA"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""of the EPD to carry out this"" | Stated EPD kgCO2e / unit: beam=""128"" pdf=""93.6"" | GWP units kgCO2e per: beam=""m2"" pdf=""94.7 kg"" | Density: beam=""127.3"" pdf=∅ | Density Units: beam=""kg/m2"" pdf=∅ | Material Type: beam=""Nexite"" pdf=""Portland Cement"" | EPD ID: beam=""HUB-0636"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Nexii Building Solutions Inc."" pdf=""is responsible for its"" | EPD Program / Operator: beam=""EPD Hub"" pdf=∅ | EPD Standards: beam=""--"" pdf=""ISO 14025, ISO 21930, EN 15804+A2, ISO 1"" | EPD PCR Guidelines: beam=""EPD Hub Core PCR version 1.0, 1 Feb 2023"" pdf=∅ | LCA Method: beam=""TRACI 2.1"" pdf=∅ | EPD LCA Software: beam=""Ecoinvent and One Click LCA databases we"" pdf=""AND BIBLIOGRAPHY"" | EPD LCI Database: beam=""--"" pdf=""Ecoinvent"" | Product Service Life (Years): beam=""50"" pdf=""60"""
840925,HW-20200605-001,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,—,—,MATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,MISMATCH,—,—,MATCH,MISMATCH,MATCH,—,—,25.0%,"EPD Expiry: beam=""2025-06-05"" pdf=∅ | Material: beam=""Wool loose fill"" pdf=∅ | Manufacturer: beam=""Havelock Wool"" pdf=∅ | Specifications: beam=""R 4.4/inch"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""1.76"" pdf=∅ | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""/ reference service life:"" | Density: beam=""18.1"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Addn'l factors: beam=""0.607"" pdf=∅ | Addn'l factor units: beam=""kg/m2 at RSI1"" pdf=∅ | R-value / inch: beam=""4.36"" pdf=∅ | k, Thermal Conductivity: beam=""0.03307825688"" pdf=∅ | EPD ID: beam=""HW-20200605-001"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Havelock Wool"" pdf=∅ | EPD Program / Operator: beam=""Sustainable Minds"" pdf=""UL Environment"" | EPD Verifying Agent: beam=""WAP Sustainability Consulting"" pdf=""WAP Sustainability ULE Part A: Environme"" | EPD LCA Software: beam=""SimaPro 9.0.0.49"" pdf=""and background LCI data sets may lead to"""
be49e2,HW-20200605-001,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,—,—,MATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,MISMATCH,—,—,MATCH,MISMATCH,MATCH,—,—,25.0%,"EPD Expiry: beam=""2025-06-05"" pdf=∅ | Material: beam=""Wool batt"" pdf=∅ | Manufacturer: beam=""Havelock Wool"" pdf=∅ | Specifications: beam=""R 3.6/inch"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""2.63"" pdf=∅ | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""/ reference service life:"" | Density: beam=""24.98"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Addn'l factors: beam=""0.997"" pdf=∅ | Addn'l factor units: beam=""kg/m2 at RSI1"" pdf=∅ | R-value / inch: beam=""3.64"" pdf=∅ | k, Thermal Conductivity: beam=""0.03962120879"" pdf=∅ | EPD ID: beam=""HW-20200605-001"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Havelock Wool"" pdf=∅ | EPD Program / Operator: beam=""Sustainable Minds"" pdf=""UL Environment"" | EPD Verifying Agent: beam=""WAP Sustainability Consulting"" pdf=""WAP Sustainability ULE Part A: Environme"" | EPD LCA Software: beam=""SimaPro 9.0.0.49"" pdf=""and background LCI data sets may lead to"""
5231c8,ICC – 20200122– 001,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MISMATCH,MISMATCH,—,MATCH,—,—,—,—,—,—,—,—,—,—,11.8%,"EPD Expiry: beam=""2025"" pdf=∅ | Material: beam=""Cellulose - spray applied"" pdf=∅ | Manufacturer: beam=""International Cellulose Corp."" pdf=""co job site. No wastewater"" | Product Brand Name: beam=""K-13, ThermoCon"" pdf=∅ | Specifications: beam=""R 3.75/inch"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""0.325"" pdf=∅ | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""mostly due to the raw material ingred"" | Density: beam=""54.5"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Addn'l factors: beam=""2.071"" pdf=∅ | Addn'l factor units: beam=""kg/m2 at RSI1"" pdf=∅ | R-value / inch: beam=""3.75"" pdf=∅ | k, Thermal Conductivity: beam=""0.0384590"" pdf=∅ | EPD ID: beam=""ICC – 20200122– 001"" pdf=∅ | EPD Type: beam=""Industry average"" pdf=∅"
BRI007,LCA888510/R20170487,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,MISMATCH,—,—,MISMATCH,MISMATCH,MISMATCH,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,3.8%,"EPD Expiry: beam=""2026"" pdf=∅ | Material: beam=""Brick, Waste-based"" pdf=∅ | Manufacturer: beam=""StoneCycling"" pdf=∅ | Product Brand Name: beam=""Caramel"" pdf=∅ | Specifications: beam=""215x102x65 mm, incl. 3/8"" mortar"" pdf=∅ | Countries of Manufacture: beam=""UK"" pdf=∅ | Markets of Applicability: beam=""UK"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""176.0"" pdf=∅ | GWP units kgCO2e per: beam=""ton"" pdf=∅ | Density: beam=""1800"" pdf=""1500"" | Addn'l factors: beam=""269"" pdf=∅ | Addn'l factor units: beam=""kgCO2/m3 mortar"" pdf=∅ | k, Thermal Conductivity: beam=""83% brick, 17% mortar"" pdf=∅ | Length (m): beam=""0.215"" pdf=∅ | Width (m): beam=""0.102"" pdf=∅ | Depth (m): beam=""0.650"" pdf=∅ | Material Type: beam=""Recycled clay"" pdf=""Brick"" | EPD ID: beam=""LCA888510/R20170487"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""StoneCyclin BV"" pdf=""StoneCycling B.V."" | EPD/LCA Prepared by: beam=""Hedgehog Company BV"" pdf=∅ | EPD Program / Operator: beam=""SGS Intron BV"" pdf=""IBU"" | Internal/External Validation: beam=""Internal"" pdf=∅ | EPD Standards: beam=""EN 15804/2014"" pdf=""ISO 14025, EN 15804"" | EPD PCR Guidelines: beam=""Bepalingsmethode milieuprestaties gebouw"" pdf=∅"
BRI000,MD-21011-EN,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MATCH,MATCH,—,12.9%,"EPD Expiry: beam=""2026-01-11"" pdf=∅ | Material: beam=""Brick, Clay"" pdf=∅ | Manufacturer: beam=""Matzen Tegl"" pdf=""use of biogas"" | Product Brand Name: beam=""Avg Face Brick, produce with Biogas"" pdf=∅ | Specifications: beam=""3-5/8"" x 2-3/4"" x 7-5/8"" (92 x 70 x 194 "" pdf=∅ | Countries of Manufacture: beam=""EU"" pdf=""DNK"" | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""0.0810"" pdf=""100"" | GWP units kgCO2e per: beam=""kg"" pdf=∅ | Density: beam=""1800"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Addn'l factors: beam=""269"" pdf=∅ | Addn'l factor units: beam=""kgCO2/m3 mortar"" pdf=∅ | k, Thermal Conductivity: beam=""83% brick, 17% mortar"" pdf=∅ | Length (m): beam=""0.194"" pdf=∅ | Width (m): beam=""0.092"" pdf=∅ | Depth (m): beam=""0.070"" pdf=∅ | Unit Volume (m3): beam=""0.001247"" pdf=∅ | Material Type: beam=""Clay Brick"" pdf=""Portland Cement"" | EPD ID: beam=""MD-21011-EN"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Matzen Tegl"" pdf=""19-04-2021 11-01-2026"" | EPD/LCA Prepared by: beam=""Danish Technological Institute"" pdf=∅ | EPD Program / Operator: beam=""Danish Technological Institute / EPD Dan"" pdf=∅ | EPD Verifying Agent: beam=""Kim Christiansen – kimconsult.dk"" pdf=""Declared unit"" | EPD Standards: beam=""ISO 14025 & EN 15804:2012
+ A1:2013"" pdf=""ISO 14025, EN 15804:2012, ISO 14040"" | EPD PCR Guidelines: beam=""Tiles & Bricks Europe (2014) PCR for Cla"" pdf=∅"
sl3g0r,MD-21034-EN,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,0.0%,"EPD Expiry: beam=""2026-02-08"" pdf=∅ | Material: beam=""Eelgrass acoustic board"" pdf=∅ | Manufacturer: beam=""Søuld ApS"" pdf=""Denmark and High Concern for"" | Product Brand Name: beam=""Søuld Acoustic Mats"" pdf=∅ | Specifications: beam=""Flameretardant, NRC 0.90"" pdf=∅ | Countries of Manufacture: beam=""Denmark"" pdf=""DNK"" | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""0.566"" pdf=""-0.377"" | GWP units kgCO2e per: beam=""kg"" pdf=∅ | Density: beam=""133"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Material Type: beam=""Eelgrass"" pdf=∅ | EPD ID: beam=""MD-21034-EN"" pdf=""EPD 15804"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Søuld ApS"" pdf=""02-08-2021 02-08-2026"" | EPD/LCA Prepared by: beam=""EPD Danmark"" pdf=∅"
WWC000,MD-22122-EN,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,MISMATCH,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,—,8.3%,"EPD Expiry: beam=""2028"" pdf=∅ | Material: beam=""Wood cladding"" pdf=∅ | Manufacturer: beam=""BurntWood"" pdf=∅ | Product Brand Name: beam=""ReUse with linseed oil treatment"" pdf=∅ | Specifications: beam=""18 mm"" pdf=∅ | Countries of Manufacture: beam=""EU"" pdf=""DNK"" | Markets of Applicability: beam=""EU"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""5.8"" pdf=""-30.9"" | GWP units kgCO2e per: beam=""m2"" pdf=∅ | GWP-bio from EPD: beam=""37.4"" pdf=∅ | Density: beam=""400"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | Material Type: beam=""Wood"" pdf=∅ | EPD ID: beam=""MD-22122-EN"" pdf=""EPD 15804"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""OkoTomerer"" pdf=""24-02-2023 24-02-2028"" | EPD/LCA Prepared by: beam=""Transistion ApS"" pdf=∅ | EPD Program / Operator: beam=""Danish Technological Institute"" pdf=∅ | EPD Verifying Agent: beam=""NIRAS A/S"" pdf=""1st version."" | EPD Standards: beam=""EN 15804 + A2:2019"" pdf=""ISO 14025, EN 15804, ISO 14040"" | EPD PCR Guidelines: beam=""Core rules for the product category of c"" pdf=∅ | EPD LCI Database: beam=""Ecoinvent v3.8"" pdf=""Ecoinvent 3.8"""
